post_id,comment_id,from_id,date,text
662709,662710,285380365,1755007501,
662709,662737,431846443,1755060616,Не похож лицом
662709,662822,151894639,1755182211,Святой отец Доминик 🙏😄
662709,662910,330183848,1755335320,Английский триптих с v8 круче
662709,662924,27124894,1755348608,Бред
662709,662950,445583163,1755405176,А что это за 7.2 литровый 4-х целиндровый манум такой?
662709,662966,162500355,1755427407,Где Лёха Вал с змз?
662709,662977,5747590,1755445805,Бредятина
662709,662985,572848253,1755451879,Пол Уокер вин дизель и хан с Форсажа
662709,662986,572848253,1755451905,Нейро сеть нарисовала
662709,662990,809932422,1755455799,Аминькать будем???😂😂😂
662709,662991,13452766,1755458253,
662709,663005,230736830,1755493334,А Кларксона Мэя и Хаммонда уже списали?
662709,663023,303921185,1755499923,Хан как будто с опохмела 🤦‍♂️🤣
662709,663044,663301323,1755513706,"Не богохульствуете!!! 😡 ""... Не сотвори себе кумира... ""((("
662709,663045,869551478,1755514172,Магнум 7.2?!?! Это всратый 1.6 не больше
662709,663059,480059475,1755529791,
662709,663064,71774484,1755532564,
662709,663069,551085952,1755534747,
662709,663071,307707932,1755538898,А где джизет???
662709,663074,112418993,1755540013,Во имя святых форсунок и божественного прямотока ...амэн
662709,663083,24561014,1755550688,"Админ, ты дибил. Ты сделал из божьих икон - иконы американских актёров... удали это..."
662700,662704,27933969,1755004014,Диски огонь 🔥
662700,662886,429228726,1755284791,Раньше японцы делали шедевры 😊
662700,662983,6730508,1755451180,Какой год подскажите
662700,662988,277041648,1755454131,"Как с ""кабана"" слизана..."
662700,663003,255791552,1755491836,"wannabe мурзик, но оббивка почему то из дерюжки"
662693,663022,368001176,1755499592,Что за модель?
662692,662705,280049105,1755004038,😊
662689,662992,334563008,1755458468,Где тут люкс?
662685,663014,236669329,1755496074,Но ты на китайской помойке и уже сам себя наказал🤣
662659,662805,358149839,1755154588,
662659,662850,728810918,1755233121,
662659,662978,13058099,1755445967,Много лишнего
662659,662979,13058099,1755445973,Хуита
662644,662984,301787207,1755451854,🔥
662633,662635,896565585,1754922226,Уаз
662633,662641,647678497,1754927116,УАЗ 469
662633,662769,339549715,1755095750,Козел
662597,662620,62172785,1754902602,Где 01 хватит врать
662597,662699,138441069,1754993514,Где здесь ваз 2101 на последних двух фото что ли  .🫤
662597,662928,872112366,1755360634,Прш
662556,662594,28475754,1754889795,пушка
662554,662664,603808177,1754938785,Академега на заднем плане не видно🤷
662554,662812,358149839,1755167344,
662554,662857,105237721,1755242193,Так это S4
662554,662940,4347815,1755384490,Бесячья красная подсветка приборной панели😏
662551,662553,34956324,1754873133,Ох какой хороший! 🤩
662536,662537,891369538,1754849809,С высокой крышей круче
662536,662543,280049105,1754855723,😊
662536,662673,13450983,1754943994,Patrol же
662517,662520,857919074,1754831216,Концепт
662512,662694,358149839,1754989190,
662512,662750,892470940,1755071195,Она на v12 же вроде
662512,662804,648055031,1755152447,Какой же брутальный красавец
662512,662823,891369538,1755182238,Обажаю особено исполнение Альпина
662512,662880,582708064,1755274857,Бэха семёрка 👍
662512,662913,611857559,1755336609,Уфффф агнищще
662505,662949,610548827,1755403445,Ретрофутурист
662499,662503,41003229,1754818677,В России
662499,662511,20778722,1754823193,"Пиздежь, знак перед заграждением стоит нетронутый, а шиха скорее всего на эвакуаторе (на заднем плане) стоит"
662499,662701,893851297,1754998708,Классика)
662487,662832,857284651,1755191771,Красава. Повторите выпуск копеечек. Люди разберут.
662484,662485,1681511,1754800841,Перед продажей можно 🌚
662484,662486,1681511,1754800986,"Это нижняя часть, походу шатуном пробило стенку, туда кольца поршня не доходят, так что возможно и походит ещё, но это не точно, я не знаю как сварной шов дружит с перепадами температур"
662484,662676,108235652,1754945295,"Заглушат колено, не поставят поршень, немного доработают гбц и продадут очередному любителю старой не ломающейся иномарки со словами, нужно только свечу заменить..."
662483,662534,192983706,1754847701,"«С современный начинкой»…, автор вообще автомобильной терменологией не владеет? Написал бы - рестомод."
662483,664220,815309276,1757345585,Элеонора.
662458,662541,710008634,1754854606,😂😂😂😂😂😂
662458,662719,26599801,1755016223,Вы еще не прятались в люльке иж юпитера 5 втроем ))) под брезентом
662454,662457,875157469,1754746511,"Реально шикарная модель, жаль батарейки не поставил. 😡 Так бы ещё красивее было!"
662454,662787,483692363,1755115193,Вот бы ГАЗ-24 начали делать!
662450,662453,35739022,1754742741,Гадюка🐍
662438,662493,368001176,1754811025,А машину подкатить нельзя было?
662432,662828,511014339,1755189383,"Замечательный автомобиль! Превосходит современные по выносливости, ресурсу, стоимости владения."
662432,662836,2011261,1755193134,Это сокровище!
662432,662838,529289648,1755197977,Отличная машина 👍 Жаль что не делается щас таких
662432,662855,797551402,1755241089,Какой пробег?
662423,662530,603808177,1754841491,"Машина ""охотников за приведениями""?"
662394,662452,711576442,1754741470,Красавица!!!
662394,662779,202898478,1755104243,"Тут даже Веста по качеству далеко  ,,, в жопе,,,"
662394,662791,255791552,1755139540,2141 на максималках 🤣
662392,662415,35739022,1754683023,Бессмертная классика👏🏻👏🏻👏🏻👏🏻👏🏻
662388,662389,875157469,1754668845,"Интересно узнать, а он лаком это всё потом закрыл, или до первого дождя? 😄 👍"
662372,662375,35739022,1754650709,Атмосфера😍
662368,662370,875157469,1754642922,Хорошая модернизация 😄 только вот время такого дизайна ушло ☹
662368,662441,1036136190,1754727400,😂✨✨✨
662368,662674,879649784,1754944009,Зубилу забыли.
662364,662369,875157469,1754642737,Фильм Ограбление в Монте-Карло 1977 г
662358,662793,25313864,1755144811,"Была у меня копейка точно такого же цвета, цвет коррида, очень удачный цвет"
662350,662362,8554025,1754633840,Волчок
662323,662355,41003229,1754625208,У Бонда в исполнении Роджера Мура была похожая.
662323,662378,535607410,1754653040,
662312,662317,352648782,1754585525,Мне удалось застать пару экземпляров живыми ! 💪
662312,662318,40651508,1754586982,"Откуда 4.5 секунды с 280 сил? Тем более V6, 4.3 турбо и 280 л.с.?"
662312,662617,312107023,1754900905,Мой любимый автомобиль с 1994.
662307,662320,791629138,1754590400,"Только вот, дифференциала я тут не увидел. Это просто коническая зубчатая передача. Дифференциала здесь нет."
662298,662381,535607410,1754656000,
662294,663032,7312832,1755506460,"Они оказывается с люком были, значит Костя что-то перепутал в своем ролике про данный авоомобиль, когда сказал что они без люка были."
662282,662284,339921858,1754544790,Если исполнял металл - то ладно)
662282,662286,285380365,1754545148,"Машину положил, но мотор жив😅"
662282,662301,434036733,1754568037,"Это про Тойоту точно. На супре дрифтанул, масляное голодание и привет, 👋 рука дружбы. Кто ж знал, что уровня мало, надо два уровня лить."
662282,662728,844899008,1755032983,Пешком безопасней
662282,662729,226719500,1755034829,При том Пахана тачку взял и Вот сидишь так раздумываешь🤣🤣🤣
662257,662265,134407663,1754518413,Источник бы указали. Канал My Mechanics в ютубе.
662257,662283,181166953,1754541927,Мерседес 123 ?
662257,662293,343121728,1754556493,Вот колдун 😆
662257,662346,186935903,1754607833,"Скоро в космос машину отправлять будут, чтобы антикор сам отстал"
662249,662374,845215701,1754648941,"Ни хрена себе вы даете, просто огонь. Красавчик😳😳😳"
662223,662634,778472832,1754921890,Как-то туповато.
662215,662510,52823546,1754822729,При чем здесь супра?? Если это камри купе!
662215,662639,828751851,1754925703,Lexus sc300
662215,662686,9105441,1754974015,Был такой ))
662211,662347,5081747,1754609545,"Лучший, и самый опасный. Не прощает ошибок!"
662198,662221,626970008,1754487152,
662198,662256,29527457,1754504402,Самый лучший салон из всех 24
662198,662266,134407663,1754518451,"Тут как бэ два экземпляра, а не один"
662198,662463,1060326225,1754753768,Продам обмен
662198,662613,657844697,1754898594,
662187,662201,64361353,1754461122,
662187,662651,653400481,1754932985,
662182,662675,879649784,1754944185,Ваз - 21083. Лучше ещё не придумали.
662177,662197,535607410,1754459860,
662177,662509,1910475,1754822394,Любимый вкладыш из детства!
662162,662645,157509972,1754931507,А если там на сквозь дырка?
662159,662164,106054778,1754428126,Наконец то
662159,662166,616953769,1754429402,Его заслуга.... Юбилей 25 лет у власти....
662159,662167,55025507,1754430328,Прорыв чё...
662159,662168,158258937,1754431110,"Это пиздец нахуй , насколько ахуела ебаная власть"
662159,662169,525072872,1754431719,
662159,662179,747349621,1754444855,Это движуха.  Мы ещё ничего не начинали.  Мы все попадём в рай а они просто сдохнут.  Она утонула
662159,662180,747349621,1754444869,Шел 26 год мочилова в сортирах
662159,662183,192400864,1754451243,"День прошел,число сменилось, ни@&я не изменилось"
662159,662184,608830739,1754451896,вы ни панимаити. эти деньги паидут бальным дитям!😄
662159,662185,65835676,1754453256,Не так уж и дорого
662159,662186,70595832,1754454488,Спасибо царь за новые пошлины.... Спасибо.!!! 😡
662159,662188,83245713,1754455969,Вот она сверх держава. Ободрать до последней нитки россиян. Идиотизм страны не победим
662159,662189,176340110,1754456467,Кю
662159,662190,507680439,1754457805,
662159,662199,0,1754460244,
662159,662200,185938140,1754460622,
662159,662204,429745913,1754468288,"Ахуевшие ПИДОРАСЫ,ЛЫЧШЕ БЫ ЗП ПОДЫМАЛИ"
662159,662210,223641197,1754473600,"Стало жить нам легче  На душе светлей. Стала шея тоньше,  Но зато длинней."
662159,662213,225843508,1754477315,Развитие штрафо-налогодобывающей отрасли как некогда раньше идёт быстрыми темпами.
662159,662214,394918624,1754478947,Ждите повышения транспортного )
662159,662219,333228041,1754485927,
662159,662220,234870809,1754487132,Вот когда перестанут платить хохлам подершку тогда и поднимайте а так ну извините наши парни погибают зря пока хохлы ходят и живут за наш счёт
662159,662222,701854965,1754487977,Депутатам на хлебушек не хватает?)
662159,662227,11046586,1754490452,Хочется улететь на другую планету.
662159,662247,157509972,1754494169,Остановите это безумие пожалуйста как будто заняться больше нечем
662159,662251,401366878,1754497437,
662159,662285,142743476,1754545124,А зп можно также х2. А то у нас только цены и штрафы х2 ну и коммунальные к ним уже стремятся .
662159,662289,8424666,1754548038,Скоро дышать будем через раз🫣
662159,662296,772719510,1754562845,Вот оно истинное проявление заботы о людях...( Они все рептилоиды) ..
662159,662322,728285014,1754594282,"Вот это мы живём всё больше налогов, пошлин, повышение штрафов, повышение ТО зато стабильно маленькая ЗП...."
662159,662351,534599270,1754623313,"Даже обидно, досадно а чтотмало так повышает?"
662159,662352,534599270,1754623356,По просьбе народа??
662159,662353,534599270,1754623447,"Новости от которых хочется танцевать!, Ура, молодцы снова повысили 🔥🥂🤗"
662159,662354,534599270,1754623540,Бядво не нажрутся😔
662159,662356,873264211,1754626154,"Когда уже он подпишет указ о повышений зарплат пенсий и понижении цен на бензин и всё остальное , когда?! Достали, сука, управленцы уевы, чуть что с народа три шкуры сдерём, ну а кули!!! 😡😡😡"
662159,662365,493247,1754638001,Душите душите налогами прощая другим долги Истребляйте свой народ
662159,662376,65691999,1754651175,А повышение зп он не подписал ?
662159,662380,105532907,1754653580,
662159,662383,860897108,1754657428,"Это ерунда, а утиль сбор жлобство😅"
662159,662385,711576442,1754657879,Чёрт плешивый! Видимо с башкой беда ещё хуже чем у Байдена над которым он смеялся. Твари не насытные кочерга уже красная для ваших тухлых дыр уже готова в аду!!!
662159,662418,1102927,1754683440,Почему не в 3 раза подняли ?
662159,662420,32602343,1754685490,"Правильное решение! Нужно восполнять расходы, парням на СВО больше мотивации. Поддерживаю. Давно пора!"
662159,662422,44192504,1754688395,Власть агонизирует от бессилия! Эпоха вранья 24/7 подходит к логическому концу! Не развивая государства невозможно бесконечно жить за счёт населения! Поэтому и преступники пошли Вабанк! Безбожно задирают поборы на всё!
662159,662430,328106194,1754713384,"Всё для ""своего""народа."
662159,662449,18218311,1754736737,"Экономической рост х.. тут ещё скажешь, я его честно не понимаю, ну сказал бы уже  ребята всё х.... денег нет, так и так, а то ввп растет ,да мы ,да нам..."
662159,662459,494818570,1754748203,Люди вторая нефть
662159,662472,266319887,1754768194,Хоте как во франции? 😅😅
662159,662480,55025507,1754785630,Кю
662159,662514,165223208,1754825926,Шайка никчемных идиотов во главе с вечно врущей головой по зомбоящику че от них ещё ждать только повышения налогов
662159,662518,826542996,1754829678,Всё не нажрутся никак) Никак не могу припомнить что за последние годы было подписано во благо простых людей чтобы как то облегчить жизнь!
662159,662525,482750230,1754836666,"Вот вам и доказательства того что , где рождаемость в этой стр##е? Какой тут нах##й патриотизм ? Правильно Никто не хочет в это с##а#е что то  делать при такой ##а##и . ТОЛЬКО УМЕЮТ ВОРОВАТЬ И НЕЛЕПЫЕ ЗАКОНЫ ПРИДУМЫВАТЬ . Вот сделайте чтобы народ решал как было это раньше ..."
662159,662531,1021836514,1754842450,"Когда вы нажретесь,пидорги."
662159,662535,89795285,1754847809,"Народ - вторая нефть!!! Эх,жаль что узбеком не родился🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️"
662159,662546,134863292,1754857624,Всё для людей...
662159,662555,32187688,1754879467,"Самый лучший сказочный ""президент"")))"
662159,662610,54823815,1754897190,Получается инфляция 100-250% ? Набиуллина врёт получается ?
662159,662621,764595,1754903734,Боже храни царя и список Форбс 👍
662159,662631,217968724,1754918555,Написать можно все что угодно!
662159,662665,338919625,1754940023,Это Украина виновата ?Дя?
662159,662715,590107823,1755010062,Спасибо дядк Вове за пошлины скоро на автобус пересяду.
662159,662716,870424495,1755011652,Казна пуста мелорд🤣🤣🤣
662159,662724,82460491,1755024960,Какой ужас. Было 800 стало 1500.  Как жить дальше?
662159,662735,121832448,1755058837,Все для народу !!!
662159,662753,577456970,1755074907,"Опять скулят ..правильно делают ,я бы еще выше поднял"
662159,662774,80852379,1755099261,А причем президент и госпошлина ?
662159,662776,314126154,1755100574,И это прекрасно😂
662159,662827,8330980,1755188920,А зарплаты в два раза бюджетникам поднять не хочет?
662159,662834,151978832,1755192470,Пластик с бумажкой подорожали или что?
662159,662848,711871900,1755228260,А зарплаты людям поднимать не подумали
662159,662877,758539708,1755269456,"Сдохните  МРАЗИ ! Захватили власть и стрегут народ , окружил себя  ОПРИЧНИНОЙ  и пьют кровь  со всей России 25 лет суки  оуевшие никак  нажраться  не могут."
662159,662885,133028720,1755282887,"Ну всё, никаких больше государственных услуг нахер не надо!!!"
662159,662889,767341427,1755288558,Транзитные номера да ещё и бумажные!?)) Такое бывает?
662159,662905,1046461997,1755329787,Суки затрахали😡
662159,662933,40649755,1755373327,"У нас водительское удостоверение ныне, одного образца."
662159,663029,514922387,1755503878,Позорник ты вова
662159,663030,514922387,1755503939,И люди еще идут воевать за это говно
662159,663068,87450574,1755534537,"Мммм, мечта..."
662159,663181,40698690,1755719930,Они чееее еб...... сь что ли?????? Че ха ха.... .... я происходит???
662159,663248,892616469,1755791327,кто то чего то другого от него ожидал?😂😂😂скоро 25 лет рулит чел...для страны и народа не сделано НИХ.... а все равно ждут чуда😂😂😂
662159,663284,1064342066,1755837281,Другого от Путинской власти ждать не приходится ей все денег о мало
662159,663324,152433387,1755871529,Всё сука не нажраться никак... Чтоб вас там раздуло
662159,663374,482031172,1755951062,Это гойда?пора уже плешивого к лику святых или ещё рано?
662159,663403,189228033,1756017238,А че права подорожали?
662159,663449,658228317,1756098154,"Будь их воля , народ бы ходил в ошейниках , что б одёрнуть если не так идёшь , да в намордниках , что б ел поменьше да за воздух платил ."
662159,663451,765736664,1756099236,"Предлагаю просто дорисовывать нули, что скромничать то, народу же все равно, чувствую скоро что бы купить авто, нужно будет вначале накопить на учебу, потом на машино-место, потом на то регистрацию, а уже потом, если еще нулей не подкинут, начинать копить на машину. Эти скоты меры не знают, как бы еще с народа денег выжать. Предлагаю так же отменить деньги у населения, все зарплпты перечисляются в фонд государства, а государство раздает народу талоны на питание и одежду. Вот тогда они будут счастливы и раз за разом уменьшать пайку."
662159,663468,185682388,1756114016,
662159,663481,511424894,1756119590,"А закон об уменьшении зарплаты депутатам почему-то не ввел,забрались,а простым людям одни штрафы повышение налогов. Да непонятно, мы точно войну выиграли,за что воевали наши отцы и деды,увидели бы, во што превратилась россия"
662159,663488,89102597,1756124933,Хорошо не быть автовладельцем и вертеть это всë на одном месте)
662159,663500,77033278,1756135663,"Пока в России правит nлeшuвoe roвнo,Россию не ждёт ничего хорошего!"
662159,663584,873721507,1756277234,А воздух подорожал?
662159,663667,416278813,1756403559,Суки
662159,663929,785543047,1756847815,Сучары
662159,663947,231055037,1756880409,"Хотелось бы понять с какого это перепугу вы так лютуете, а зарплаты у народа тоже в два раза что-ли выросли? 🤯🤯🤯😡"
662159,663969,701854965,1756929209,Вечером по ящику пропаганда опять расскажет сказку про 82 процента))))
662142,662144,343600731,1754409237,Какие же убогие фильтра они делают
662128,662176,861692646,1754440095,Приора вероятнее лутше 🤣
662128,662605,855621999,1754896554,Вот последнее водро надо уже давно на металолом отправить
662128,662615,152997821,1754899722,"Как бы быстро Ты не ехал, всегда найдётся Приора быстрее)) 😂😂🤌"
662128,662625,504643446,1754907618,Приора огонь 🔥🔥🔥
662120,662122,78442001,1754378909,"Очередной рестомод с дорогой прокачкой и с космическим итоговым ценником, судя по не оригинальным колёсам? 🤔"
662120,662208,358149839,1754473211,
662109,662111,392244394,1754370521,Вообще то без 5ти  восемь.
662109,662118,152997821,1754374897,Походу админ не шарит в стрелочных часах🤣🤣🤣) п...здюк малолетний
662109,662124,668222299,1754381911,
662108,662110,8367207,1754369629,"Только вот это ""S8D2"""
662108,662115,93819425,1754373146,Это 4D
662108,662125,742941457,1754382533,Кузов D2
662108,662366,609602758,1754638471,"Если приглядеться и убрать значки Ауди, чем то она будет похожа на Волгу иномарку😁"
662108,662379,7726804,1754653342,Это D2
662105,662106,246892266,1754355013,Шедевр 😍
662105,662126,535607410,1754382667,
662073,662098,875157469,1754335727,Костя молодец!
662070,662090,535607410,1754325731,
662067,662413,15809411,1754682736,А почему 4?
662067,662414,15809411,1754682757,"Е28, Е34 , Е39"
662061,662066,582176718,1754305902,Это про ладу??
662061,662248,525072872,1754494469,
662052,662299,103613826,1754565611,"А в чём ""люкс""? Просто народный авто!"
662052,662406,192298018,1754680711,Мой самый любимый автомобиль😍
662052,662428,18218311,1754710213,"На ручке, без кондея , стеклоподъемников и сидушки из дермантина, люкс 🤣 Ничего не меняется"
662047,662048,296116345,1754284486,Скорее всего этот гольф2 так реагирует на поставленные рамки vagodroch
662047,662297,382590982,1754564075,Аура лада
662044,662165,603808177,1754428689,"Однажды прокатившись на этом Автомобиле (полный сток в отличном состоянии), осталось огромное количество эмоций, как же приятно он рулится. Жалко что это было только один раз и двадцать лет назад 😿"
662042,662252,535607410,1754497917,
662042,662436,498522552,1754721685,цаца
662042,662467,92541256,1754761242,Руль под замену
662042,662542,322475792,1754855130,Новость какого года ? Этот клио ещё в 2005 ушёл на покой .
662042,662614,264877932,1754899272,За 40т лучше М купить
662042,662718,7358010,1755014337,"С его среднемоторной заднеприводной управляемостью (из заноса фиг вытащиш) и двухместным салоном конкурировать с Гольфом и Альфой невозможно. Клио V6 это отдельная самобытная фановая зажигалка, конкурентов у него не было."
662042,662901,88053703,1755321108,Прикольная машинка
662042,662994,576521160,1755458930,"Гоночный снаряд для города ??? Надеюсь админ кто то из твоих попадет под городского пилота болида, неумный"
662031,662034,758343397,1754248013,🔥
662031,662324,203712246,1754597755,Лялька
662031,663610,248745481,1756321880,Кайф
661983,662049,358149839,1754285730,
661983,662138,5081747,1754393769,Экстаз
661983,662425,164405379,1754705734,"В Штатах таких много , и они в отличном состоянии 🔥🔥🔥"
661982,662053,535607410,1754287719,
661967,661974,22901054,1754203270,😍😍
661967,662390,301419199,1754669867,💥💥💥
661966,661990,535607410,1754231798,
661955,662391,62627205,1754670333,🤩
661932,661947,399840091,1754147157,Это в миллиметрах😝
661926,661931,399840091,1754122259,Если не ездить то любая сохранится
661926,661935,525906539,1754125450,"Это восстановление, а не сохран. Конечно, это достойно уважения. Удачи на дорогах."
661925,661957,10283911,1754162221,"А с 3,6 под капотом ващще 🔥"
661913,662290,608044140,1754551065,Не ну тапки надо поменять
661913,662308,10638253,1754580684,машинка классная....а вот о конвейере у автора видать смутные представления !!! 😃😄
661904,661906,262902575,1754059049,😂😂😂
661904,662060,668222299,1754294570,Черный юмор у Вас господа
661895,661927,535607410,1754117476,
661882,661887,87104204,1754039673,"В этом состоянии уже новый кузов с нуля проще согнуть и сварить, а не оставлять свинью в виде трех ржавых деталей в центре конструкции."
661878,661883,657844697,1754037390,
661878,662043,85109001,1754272624,Не хватает шильдиков на передних крыльях
661870,661877,736377227,1754027949,Каждому делу надо учиться! Начинать в школе...
661870,661886,699675680,1754039147,(Шутка про Субару)
661870,662029,211381044,1754243251,В смысле от четвертого?! У меня от седьмого!
661870,662202,258862621,1754463175,А блок розжига от катализатора
661870,662216,161066609,1754479756,Я сам ремонтирую свою машину. И теперь она работает как часы... Время 14.29.
661868,661869,37634207,1754023136,Обоссыт весь молодняк
661868,661899,657844697,1754054634,
661868,662059,283629707,1754293416,движок cuda?
661864,661905,535607410,1754056966,
661820,661845,29203702,1753981839,"и тут воспитательница дет дома: ""маша, пора в кроватку"")"
661820,661849,337150011,1753987703,Увеличил камеру сгорания
661817,662038,7693924,1754257157,А если дальним моргнуть надо?)))
661816,661819,25431797,1753969120,"""Удовольствие"" для каждого своё. Для кого-то удовольствие это жамкать педаль и не д*очить постоянно коробку передач"
661816,661833,94338286,1753976701,
661816,661853,13173995,1753993370,"Так чисто по цвету , интересно было бы посмотреть как смотрится с бампером от Астон Мартина передним DB9 подобного )"
661816,661915,359570642,1754075988,Да ну ее.. Как была мыльницей так ею и осталась.. Как и все тоеты
661816,661969,856220198,1754195005,"Вот , пусть такой и остается а то залезут вандалы своими ручками все по портят ))"
661816,662097,3928116,1754332712,Оот это тачка!
661816,662429,1811931,1754712889,Все лучшие японцы в Австралии
661816,663055,2284521,1755527020,Как вам такой вариант?)
661816,663536,119911326,1756192857,"вот это чистая супра. А не то ведро что щас новое катается под шильдиком, что по факту баварское моторное ведро на все 100%"
661810,661834,208495709,1753979888,Красавец
661804,661813,870238376,1753957246,Здравствуйте продаётся
661804,661815,316847492,1753959604,Здравствуйте 300 готовы росмотреть?
661804,661907,880022147,1754061457,1.5
661804,661963,96247947,1754167970,"Полтора два ляма думаю адекватно будет Я б 2,5 воткнул до 2,2 торг)))  На фоне всего остального норм цена"
661804,662094,401366878,1754329417,пиздеж у нее радиатор свежий . электровентилятор стоит .ага 27 лет простоя .
661804,662095,401366878,1754329756,канешно пиздеж у первых моделей подфарники были из силумина хромированные . также и задние фонари . все пластмасс . и юбок нет грязезащитных под передним и задним бампером .
661804,662121,337150011,1754378865,Всё равно всем РТИ хана
661800,661850,176876165,1753988145,Легенда!
661800,662050,655528019,1754285978,Японская Ламборгини.
661800,662160,350091629,1754425294,Легенда..... 😎 жаль денег нет купить
661800,662172,507680439,1754433793,Удалось прокатиться по тихому😊
661800,662173,507680439,1754433869,А где там у нас красная зона?🤣🤣🤣🤣
661798,662152,879649784,1754415434,Легенда. Настоящий японский самурай.
661790,661792,367621168,1753904274,Что там гремит то ?
661790,661799,390813027,1753928954,Что за гараж - без погреба?
661790,662064,875157469,1754302154,"Показуха, даже как следует не прокатился по району 🤬👎👎👎"
661769,662093,153816280,1754328353,
661757,661777,260109642,1753880082,А ещё она опять раздатку отрыгнула
661757,661781,19417161,1753885398,"Отрицание, гнев, торг, депрессия, принятие"
661757,662054,664040552,1754289258,"Все понимают что АвтоВАЗ, дерьмо, но почему-то покупают..."
661750,661752,166858673,1753857550,Казанский музей... Сколько восхищений подарил
661741,661749,435911134,1753852190,
661724,661740,191819893,1753840138,"Ребята да ну вас , для кого это скорее время отдыха от всех . Слишком дохрена запретов, сами раз#али страну, сами и востанавливайте."
661724,661743,1048344701,1753848797,Ну хз🙃😁😁😁...
661724,661802,8805291,1753936572,"Так это давно так, просто никто не обращается обычно"
661724,661866,231406119,1754015082,"Это уже типа как в америке, ну или там на загнивающем западе, ты не имеешь права отнимать хлеб у бизнеса! Мы то до сих пор от них не отвязаны, и делаем всё так, как скажут от туда!"
661724,661922,841855738,1754098767,Скоро дышать запретят
661724,662026,889043990,1754242152,Пошли они на хуй
661724,662035,349604671,1754248505,"Да а отходы сливать в реку можно , а заводы по переработке мусора они строить не хотят , до сих- пор закапываю ."
661724,662039,7693924,1754257850,"Астрахань вся утопает в говне из канализаций, улицы по пол года залиты фекалиями, за городом очистные сооружения в наглую сливают 💩 в реку «болда» ( за это их штрафовали, но они клали 💩 на эти штрафы и продолжают сливаться в реку) подвалы наверное половины 9-ти этажек города затоплены канализацией. А они штрафовать за ремонт старого жигуленка будут🤦‍♂️…браво 👏, в России самые лучшие и умнейшие чиновники и депутаты."
661723,661760,429228726,1753868539,
661718,661808,898827450,1753954475,Почему на руле значок тайота
661718,661809,898827450,1753954507,А на решетке лексус
661713,661716,302775670,1753797123,"Очередная деградация автомобиля, расходимся  PS Админ, или автор, в названии перед словом ""эволюция"" допиши что обратная"
661713,661745,141265781,1753849111,"Интересно, что ИИ вообще не представляет, как выглядит автомобиль изнутри."
661702,661703,310758106,1753778542,Вшивик
661702,661704,23489096,1753779803,Хондарь😂
661702,661705,248348882,1753782246,Цивиц
661702,661709,19417161,1753785792,Все таки Сивик
661702,661711,350258964,1753789113,"Тогда уж «Кивик», господа колхозники."
661702,661725,233202816,1753820892,Кепарик😎
661687,661793,1025872346,1753906260,"Эвропа сракотанск,рассадник дерьма и пора эти стереотипы принять за факт.А Вы всё старыми живете.В России чище ,в городах,в умах,а главное в моральных ценностях.Блевать давно тянет от Ваших сравнений,Россия-лучшее место на земле."
661646,661658,851646045,1753711502,1968
661646,661685,399840091,1753757257,Наша тоже
661646,661719,535607410,1753802468,
661646,661881,657844697,1754031362,
661642,661715,2793447,1753795804,😂😂да там походу вообще не думали
661642,661879,300816557,1754029169,Процесс гниения запущен после схода с конвеера😁
661642,661903,870545923,1754056458,
661638,661640,698292485,1753690379,Хорошая работа !!!
661636,661659,747349621,1753712909,И даром не нужно.
661627,661780,39796580,1753884146,Красотка!!!!
661627,661787,195805156,1753896434,Легенда 🔥
661627,661936,19386107,1754126671,Что может быть лучше е34ой да ещё и эмки! Кайф
661625,661626,41003229,1753669730,-Эй почему она села к тебе в машину?! -Зато у тебя кабриолет.
661624,661655,535607410,1753706468,
661624,661897,5081747,1754050402,Итальянская красотка.
661624,662151,92541256,1754415222,Груза там весело скотчем заклеены
661624,663199,1066244547,1755745280,内饰好看，没有花里胡哨的大屏幕
661624,663334,719241166,1755888194,У меня моделька такая была!!!!!!
661624,663538,209353819,1756198021,"Красивый, на ford gt 40 похож"
661611,661666,23796448,1753727801,У него одна педаль что-ли?
661603,661608,78442001,1753641680,В тюнинге серьёзном — с мордой от GTR'а он с конвейера никогда не сходил.
661603,661782,354601247,1753885752,"Вот на что надо было пересесть Полу Уоркеру, когда он стал отцом в Форсаже"
661603,661794,41639418,1753906599,😍
661603,661901,92030946,1754054861,это пулемёт👋
661600,661601,421494115,1753634767,🍓🍓🍓🍓🍓
661600,661621,603808177,1753651856,Особенно если это S8+
661595,661622,423359617,1753654499,2106 в тюнинге
661586,661602,892470940,1753635078,А на Е38 V12 не такой же движок стоит🤔
661586,661629,535607410,1753675829,
661577,661599,3751912,1753633319,"Всегда нравились эти лопатки на замке зажигания. Ты поворачиваешь не ключ, а за них. Меньше износ и шанс угробить ключ"
661574,661580,24044888,1753603055,21011
661574,661585,6743201,1753612580,"Это не копейка, а одинадзатая."
661574,661657,236669329,1753709529,Вот копейка Фото сегодняшние 😊😊😊
661573,661593,399840091,1753622947,Зато под ногами оффлайн навигатор всегда..Будет знать куда ехать..
661569,661596,49684564,1753625439,💣 💣 💣
661569,661805,610548827,1753942479,Идеальный
661569,661818,657844697,1753968496,
661542,661572,535607410,1753590954,
661533,661549,531738775,1753553089,"что есть, то есть...)))"
661533,661571,535607410,1753590023,
661533,661738,193657018,1753838491,Это акура
661531,661535,13775491,1753532239,
